Column1,text,book,line,string,foot1,foot2,foot3,foot4,foot5,foot6,me
23869,odyssey,16,447,ὣς φάτο θαρσύνων τῷ δ ἤρτυεν αὐτὸς ὄλεθρον,D,S,S,D,D,A,0.170221789
15485,iliad,24,608,φῆ δοιὼ τεκέειν ἣ δ αὐτὴ γείνατο πολλούς,S,D,S,S,D,A,0.17016512
22121,odyssey,13,229,χαῖρέ τε καὶ μή μοί τι κακῷ νόῳ ἀντιβολήσαις,D,S,D,D,D,A,0.170127505
1028,iliad,2,418,πρηνέες ἐν κονίῃσιν ὀδὰξ λαζοίατο γαῖαν,D,D,D,S,D,A,0.170124695
14027,iliad,23,47,ἵξετ ἄχος κραδίην ὄφρα ζωοῖσι μετείω,D,D,S,S,D,A,0.17010237
18858,odyssey,7,131,πρὸς δόμον ὑψηλόν ὅθεν ὑδρεύοντο πολῖται,D,S,D,S,D,A,0.170083833
204,iliad,1,205,ᾗς ὑπεροπλίῃσι τάχ ἄν ποτε θυμὸν ὀλέσσῃ,D,S,D,D,D,A,0.170027049
16824,odyssey,3,265,ἡ δ ἦ τοι τὸ πρὶν μὲν ἀναίνετο ἔργον ἀεικὲς,S,S,D,D,D,A,0.170022192
3622,iliad,6,221,καί μιν ἐγὼ κατέλειπον ἰὼν ἐν δώμασ ἐμοῖσι,D,D,D,S,D,A,0.169965921
2183,iliad,4,235,οὐ γὰρ ἐπὶ ψευδέσσι πατὴρ Ζεὺς ἔσσετ ἀρωγός,D,S,D,S,D,A,0.169956307
23464,odyssey,16,42,τῷ δ ἕδρης ἐπιόντι πατὴρ ὑπόειξεν Ὀδυσσεύς,S,D,D,D,D,A,0.169947218
11685,iliad,18,374,ἑστάμεναι περὶ τοῖχον ἐϋσταθέος μεγάροιο,D,D,D,D,D,A,0.169946009
12874,iliad,21,20,τύπτε δ ἐπιστροφάδην τῶν δὲ στόνος ὄρνυτ ἀεικὴς,D,D,S,D,D,A,0.169921097
3713,iliad,6,312,ὣς αἳ μέν ῥ εὔχοντο Διὸς κούρῃ μεγάλοιο,S,S,D,S,D,A,0.169920394
25923,odyssey,20,383,ἐς Σικελοὺς πέμψωμεν ὅθεν κέ τοι ἄξιον ἄλφοι,D,S,D,D,D,A,0.169887801
12792,iliad,20,441,αὐτοῦ δὲ προπάροιθε ποδῶν πέσεν αὐτὰρ Ἀχιλλεὺς,S,D,D,D,D,A,0.169875286
16551,odyssey,2,426,ἕλκον δ ἱστία λευκὰ ἐυστρέπτοισι βοεῦσιν,S,D,D,S,D,A,0.169867285
23156,odyssey,15,291,ἕλκον δ ἱστία λευκὰ ἐϋστρέπτοισι βοεῦσι,S,D,D,S,D,A,0.169867285
5134,iliad,9,161,ἠδ ὅσσον γενεῇ προγενέστερος εὔχομαι εἶναι,S,D,D,D,D,A,0.169838935
7369,iliad,12,261,τὰς οἵ γ αὐέρυον ἔλποντο δὲ τεῖχος Ἀχαιῶν,S,D,S,D,D,A,0.169837057
18483,odyssey,6,87,καλὸν ὑπεκπρόρεεν μάλα περ ῥυπόωντα καθῆραι,D,D,D,D,D,A,0.169830436
21828,odyssey,12,389,ταῦτα δ ἐγὼν ἤκουσα Καλυψοῦς ἠυκόμοιο,D,S,D,S,D,A,0.169827117
2749,iliad,5,257,τούτω δ οὐ πάλιν αὖτις ἀποίσετον ὠκέες ἵπποι,S,D,D,D,D,A,0.169819131
11432,iliad,18,121,κείσομ ἐπεί κε θάνω νῦν δὲ κλέος ἐσθλὸν ἀροίμην,D,D,S,D,D,A,0.169817667
27294,odyssey,24,54,ἴσχεσθ Ἀργεῖοι μὴ φεύγετε κοῦροι Ἀχαιῶν,S,S,S,D,D,A,0.169816642
26488,odyssey,22,120,τόξον μὲν πρὸς σταθμὸν ἐϋσταθέος μεγάροιο,S,S,D,D,D,A,0.169789159
8558,iliad,14,142,ἀλλ ὃ μὲν ὣς ἀπόλοιτο θεὸς δέ ἑ σιφλώσειε,D,D,D,D,S,A,0.169773201
4607,iliad,8,195,δαιδάλεον θώρηκα τὸν Ἥφαιστος κάμε τεύχων,D,S,D,S,D,A,0.169757367
20461,odyssey,10,235,οἴνῳ Πραμνείῳ ἐκύκα ἀνέμισγε δὲ σίτῳ,S,S,D,D,D,A,0.169744693
24151,odyssey,17,249,τόν ποτ ἐγὼν ἐπὶ νηὸς ἐϋσσέλμοιο μελαίνης,D,D,D,S,D,A,0.169737499
25336,odyssey,19,400,παῖδα νέον γεγαῶτα κιχήσατο θυγατέρος ἧς,D,D,D,D,D,A,0.169735546
26387,odyssey,22,19,αἵματος ἀνδρομέοιο θοῶς δ ἀπὸ εἷο τράπεζαν,D,D,D,D,D,A,0.169727602
3137,iliad,5,645,ἐλθόντ ἐκ Λυκίης οὐδ εἰ μάλα καρτερός ἐσσι,S,D,S,D,D,A,0.169720727
16053,odyssey,1,372,ἠῶθεν δ ἀγορήνδε καθεζώμεσθα κιόντες,S,D,D,S,D,A,0.169701826
8130,iliad,13,551,παπταίνων Τρῶες δὲ περισταδὸν ἄλλοθεν ἄλλος,S,S,D,D,D,A,0.16969235
7696,iliad,13,117,πάντες ἄριστοι ἐόντες ἀνὰ στρατόν οὐδ ἂν ἔγωγε,D,D,D,D,D,A,0.169666682
16922,odyssey,3,363,οἱ δ ἄλλοι φιλότητι νεώτεροι ἄνδρες ἕπονται,S,D,D,D,D,A,0.169660853
26675,odyssey,22,307,ὣς ἄρα τοὶ μνηστῆρας ἐπεσσύμενοι κατὰ δῶμα,D,S,D,D,D,A,0.169659146
11913,iliad,18,602,ἄλλοτε δ αὖ θρέξασκον ἐπὶ στίχας ἀλλήλοισι,D,S,D,D,S,A,0.169649676
6820,iliad,11,559,κείρει τ εἰσελθὼν βαθὺ λήϊον οἳ δέ τε παῖδες,S,S,D,D,D,A,0.16963519
11609,iliad,18,298,νῦν μὲν δόρπον ἕλεσθε κατὰ στρατὸν ἐν τελέεσσι,S,D,D,D,D,A,0.169634103
11484,iliad,18,173,οἳ μὲν ἀμυνόμενοι νέκυος πέρι τεθνηῶτος,D,D,D,D,S,A,0.169627592
7565,iliad,12,457,στῆ δὲ μάλ ἐγγὺς ἰών καὶ ἐρεισάμενος βάλε μέσσας,D,D,D,D,D,A,0.16960009
23891,odyssey,16,469,ἄλλο δέ τοι τό γε οἶδα τὸ γὰρ ἴδον ὀφθαλμοῖσιν,D,D,D,D,S,A,0.16959275
4612,iliad,8,200,καί ῥα Ποσειδάωνα μέγαν θεὸν ἀντίον ηὔδα,D,S,D,D,D,A,0.16956196
18480,odyssey,6,84,οὐκ οἴην ἅμα τῇ γε καὶ ἀμφίπολοι κίον ἄλλαι,S,D,D,D,D,A,0.169504683
8046,iliad,13,467,τὸν δέ τοι Ἰδομενεὺς δουρικλυτὸς ἐξενάριξεν,D,D,S,D,D,A,0.169496836
26842,odyssey,22,474,ἐκ δὲ Μελάνθιον ἦγον ἀνὰ πρόθυρόν τε καὶ αὐλήν,D,D,D,D,D,A,0.169486735
9135,iliad,15,198,ἐκπάγλοις ἐπέεσσιν ἐνισσέμεν οὓς τέκεν αὐτός,S,D,D,D,D,A,0.169485781
9943,iliad,16,260,εἰνοδίοις οὓς παῖδες ἐριδμαίνωσιν ἔθοντες,D,S,D,S,D,A,0.169484375
20578,odyssey,10,352,τάων ἡ μὲν ἔβαλλε θρόνοις ἔνι ῥήγεα καλὰ,S,D,D,D,D,A,0.169478395
21818,odyssey,12,379,οἵ μευ βοῦς ἔκτειναν ὑπέρβιον ᾗσιν ἐγώ γε,S,S,D,D,D,A,0.169461634
17306,odyssey,4,250,πάντες ἐγὼ δέ μιν οἴη ἀνέγνων τοῖον ἐόντα,D,D,D,S,D,A,0.169453506
21039,odyssey,11,240,καί ῥ ἐπ Ἐνιπῆος πωλέσκετο καλὰ ῥέεθρα,D,S,S,D,S,A,0.169443261
8274,iliad,13,695,ἔσκε Μέδων Αἴαντος ἀδελφεός αὐτὰρ ἔναιεν,D,S,D,D,D,A,0.169435716
9271,iliad,15,334,ἔσκε Μέδων Αἴαντος ἀδελφεός αὐτὰρ ἔναιεν,D,S,D,D,D,A,0.169435716
5112,iliad,9,139,Τρωϊάδας δὲ γυναῖκας ἐείκοσιν αὐτὸς ἑλέσθω,D,D,D,D,D,A,0.169433667
22748,odyssey,14,416,δὴν ἔχομεν πάσχοντες ὑῶν ἕνεκ ἀργιοδόντων,D,S,D,D,D,A,0.169429829
6758,iliad,11,497,δαΐζων ἵππους τε καὶ ἀνέρας οὐδέ πω Ἕκτωρ,S,S,D,D,D,A,0.169425989
25988,odyssey,21,54,αὐτῷ γωρυτῷ ὅς οἱ περίκειτο φαεινός,S,S,S,D,D,A,0.169418051
5028,iliad,9,55,οὔ τίς τοι τὸν μῦθον ὀνόσσεται ὅσσοι Ἀχαιοί,S,S,D,D,D,A,0.169412076
10574,iliad,17,24,οὐδὲ μὲν οὐδὲ βίη Ὑπερήνορος ἱπποδάμοιο,D,D,D,D,D,A,0.169411187
11185,iliad,17,635,ἠμὲν ὅπως τὸν νεκρὸν ἐρύσσομεν ἠδὲ καὶ αὐτοὶ,D,S,D,D,D,A,0.169410349
11263,iliad,17,713,ἠμὲν ὅπως τὸν νεκρὸν ἐρύσσομεν ἠδὲ καὶ αὐτοὶ,D,S,D,D,D,A,0.169410349
9457,iliad,15,520,τῷ δὲ Μέγης ἐπόρουσεν ἰδών ὃ δ ὕπαιθα λιάσθη,D,D,D,D,D,A,0.169408823
511,iliad,1,512,ἀλλ ἀκέων δὴν ἧστο Θέτις δ ὡς ἥψατο γούνων,D,S,D,S,D,A,0.169394811
18378,odyssey,5,475,βῆ ῥ ἴμεν εἰς ὕλην τὴν δὲ σχεδὸν ὕδατος εὗρεν,D,S,S,D,D,A,0.1693918
7546,iliad,12,438,Πριαμίδῃ ὃς πρῶτος ἐσήλατο τεῖχος Ἀχαιῶν,D,S,D,D,D,A,0.16936987
19253,odyssey,8,179,εἰπὼν οὐ κατὰ κόσμον ἐγὼ δ οὐ νῆις ἀέθλων,S,D,D,S,D,A,0.169365184
469,iliad,1,470,κοῦροι μὲν κρητῆρας ἐπεστέψαντο ποτοῖο,S,S,D,S,D,A,0.169290566
13981,iliad,23,1,ὣς οἳ μὲν στενάχοντο κατὰ πτόλιν αὐτὰρ Ἀχαιοὶ,S,D,D,D,D,A,0.169267329
21405,odyssey,11,606,πάντοσ ἀτυζομένων ὁ δ ἐρεμνῇ νυκτὶ ἐοικώς,D,D,D,S,D,A,0.169252356
4944,iliad,8,532,εἴσομαι εἴ κέ μ ὁ Τυδεΐδης κρατερὸς Διομήδης,D,D,D,D,D,A,0.169250295
18519,odyssey,6,123,νυμφάων αἳ ἔχουσ ὀρέων αἰπεινὰ κάρηνα,S,D,D,S,D,A,0.169244829
27213,odyssey,23,344,ὁππότε δή ῥ Ὀδυσῆα ἐέλπετο ὃν κατὰ θυμὸν,D,D,D,D,D,A,0.169242422
17097,odyssey,4,41,πὰρ δ ἔβαλον ζειάς ἀνὰ δὲ κρῖ λευκὸν ἔμιξαν,D,S,D,S,D,A,0.169240029
23765,odyssey,16,343,αὐτοῦ δὲ προπάροιθε θυράων ἑδριόωντο,S,D,D,S,D,A,0.169239719
21547,odyssey,12,108,ἀλλὰ μάλα Σκύλλης σκοπέλῳ πεπλημένος ὦκα,D,S,D,S,D,A,0.16920342
12676,iliad,20,325,Αἰνείαν δ ἔσσευεν ἀπὸ χθονὸς ὑψόσ ἀείρας,S,S,D,D,D,A,0.16919966
131,iliad,1,132,κλέπτε νόῳ ἐπεὶ οὐ παρελεύσεαι οὐδέ με πείσεις,D,D,D,D,D,A,0.169128039
13721,iliad,22,256,οὐ γὰρ ἐγώ σ ἔκπαγλον ἀεικιῶ αἴ κεν ἐμοὶ Ζεὺς,D,S,D,D,D,A,0.169123869
18777,odyssey,7,50,δαίτην δαινυμένους σὺ δ ἔσω κίε μηδέ τι θυμῷ,S,D,D,D,D,A,0.169118766
5227,iliad,9,254,τέκνον ἐμὸν κάρτος μὲν Ἀθηναίη τε καὶ Ἥρη,D,S,D,S,D,A,0.169115953
24881,odyssey,18,373,ἥλικες ἰσοφόροι τῶν τε σθένος οὐκ ἀλαπαδνόν,D,D,S,D,D,A,0.169097546
11160,iliad,17,610,αὐτὰρ ὃ Μηριόναο ὀπάονά θ ἡνίοχόν τε,D,D,D,D,D,A,0.169094068
27362,odyssey,24,122,μέμνημαι τάδε πάντα διοτρεφές ὡς ἀγορεύεις,S,D,D,D,D,A,0.169072155
11473,iliad,18,162,ποιμένες ἄγραυλοι μέγα πεινάοντα δίεσθαι,D,S,D,S,D,A,0.169065365
15633,iliad,24,756,Πατρόκλου τὸν ἔπεφνες ἀνέστησεν δέ μιν οὐδ ὧς,S,D,D,S,D,A,0.169063494
1299,iliad,2,689,κούρης χωόμενος Βρισηΐδος ἠϋκόμοιο,S,D,S,D,D,A,0.169053859
22664,odyssey,14,332,νῆα κατειρύσθαι καὶ ἐπαρτέας ἔμμεν ἑταίρους,D,S,D,D,D,A,0.169053145
25225,odyssey,19,289,νῆα κατειρύσθαι καὶ ἐπαρτέας ἔμμεν ἑταίρους,D,S,D,D,D,A,0.169053145
22067,odyssey,13,175,φῆ ποτὲ Φαιήκων ἀνδρῶν περικαλλέα νῆα,D,S,S,D,D,A,0.169048159
3237,iliad,5,745,ἐς δ ὄχεα φλόγεα ποσὶ βήσετο λάζετο δ ἔγχος,D,D,D,D,D,A,0.169038616
4801,iliad,8,389,ἐς δ ὄχεα φλόγεα ποσὶ βήσετο λάζετο δ ἔγχος,D,D,D,D,D,A,0.169038616
1836,iliad,3,349,ἀσπίδ ἐνὶ κρατερῇ ὃ δὲ δεύτερον ὄρνυτο χαλκῷ,D,D,D,D,D,A,0.16903633
19691,odyssey,9,31,ὣς δ αὔτως Κίρκη κατερήτυεν ἐν μεγάροισιν,S,S,D,D,D,A,0.169031809
20556,odyssey,10,330,ἦ σύ γ Ὀδυσσεύς ἐσσι πολύτροπος ὅν τέ μοι αἰεὶ,D,S,D,D,D,A,0.169024864
6627,iliad,11,366,εἴ πού τις καὶ ἔμοιγε θεῶν ἐπιτάρροθός ἐστι,S,D,D,D,D,A,0.169007543
12804,iliad,20,453,εἴ πού τις καὶ ἔμοιγε θεῶν ἐπιτάρροθός ἐστι,S,D,D,D,D,A,0.169007543
4147,iliad,7,217,ἀλλ οὔ πως ἔτι εἶχεν ὑποτρέσαι οὐδ ἀναδῦναι,S,D,D,D,D,A,0.16898866
13572,iliad,22,107,Ἕκτωρ ἧφι βίηφι πιθήσας ὤλεσε λαόν,S,D,D,S,D,A,0.168978506
5750,iliad,10,68,πατρόθεν ἐκ γενεῆς ὀνομάζων ἄνδρα ἕκαστον,D,D,D,S,D,A,0.168949217
14472,iliad,23,492,μηκέτι νῦν χαλεποῖσιν ἀμείβεσθον ἐπέεσσιν,D,D,S,S,D,A,0.16890001
5536,iliad,9,563,πόλλ ἀχέουσ ἠρᾶτο κασιγνήτοιο φόνοιο,D,S,D,S,D,A,0.168893721
17552,odyssey,4,496,ἀρχοὶ δ αὖ δύο μοῦνοι Ἀχαιῶν χαλκοχιτώνων,S,D,D,S,D,A,0.168876528
26088,odyssey,21,154,θυμοῦ καὶ ψυχῆς ἐπεὶ ἦ πολὺ φέρτερόν ἐστι,S,S,D,D,D,A,0.168874517
27343,odyssey,24,103,παῖδα φίλον Μελανῆος ἀγακλυτὸν Ἀμφιμέδοντα,D,D,D,D,D,A,0.168854057
3066,iliad,5,574,τὼ μὲν ἄρα δειλὼ βαλέτην ἐν χερσὶν ἑταίρων,D,S,D,S,D,A,0.168850206
15232,iliad,24,355,ἄνδρ ὁρόω τάχα δ ἄμμε διαρραίσεσθαι ὀΐω,D,D,D,S,D,A,0.168834894
23802,odyssey,16,380,μή τι κακὸν ῥέξωσι καὶ ἡμέας ἐξελάσωσι,D,S,D,D,D,A,0.168827418
974,iliad,2,364,εἰ δέ κεν ὣς ἕρξῃς καί τοι πείθωνται Ἀχαιοί,D,S,S,S,D,A,0.168807961
14496,iliad,23,516,ἀλλὰ καὶ ὧς Μενέλαος ἔχ ἐγγύθεν ὠκέας ἵππους,D,D,D,D,D,A,0.168790836
18353,odyssey,5,450,ἀλλ ἐλέαιρε ἄναξ ἱκέτης δέ τοι εὔχομαι εἶναι,D,D,D,D,D,A,0.168771061
11089,iliad,17,539,κῆρ ἄχεος μεθέηκα χερείονά περ καταπέφνων,D,D,D,D,D,A,0.16876849
6050,iliad,10,368,φθαίη ἐπευξάμενος βαλέειν ὃ δὲ δεύτερος ἔλθοι,D,D,D,D,D,A,0.168761999
5224,iliad,9,251,φράζευ ὅπως Δαναοῖσιν ἀλεξήσεις κακὸν ἦμαρ,D,D,D,S,D,A,0.168738955
6005,iliad,10,323,δωσέμεν οἳ φορέουσιν ἀμύμονα Πηλεΐωνα,D,D,D,D,D,A,0.168732116
27183,odyssey,23,314,καὶ πέμπ οὐδέ πω αἶσα φίλην ἐς πατρίδ ἱκέσθαι,S,D,D,S,D,A,0.168717429
4047,iliad,7,117,εἴ περ ἀδειής τ ἐστὶ καὶ εἰ μόθου ἔστ ἀκόρητος,D,S,D,D,D,A,0.168712737
21643,odyssey,12,204,βόμβησαν δ ἄρα πάντα κατὰ ῥόον ἔσχετο δ αὐτοῦ,S,D,D,D,D,A,0.168707589
1896,iliad,3,409,εἰς ὅ κέ σ ἢ ἄλοχον ποιήσεται ἢ ὅ γε δούλην,D,D,S,D,D,A,0.16870562
22781,odyssey,14,449,σῖτον δέ σφιν ἔνειμε Μεσαύλιος ὅν ῥα συβώτης,S,D,D,D,D,A,0.168702811
991,iliad,2,381,νῦν δ ἔρχεσθ ἐπὶ δεῖπνον ἵνα ξυνάγωμεν Ἄρηα,S,D,D,D,D,A,0.168693151
12202,iliad,19,275,νῦν δ ἔρχεσθ ἐπὶ δεῖπνον ἵνα ξυνάγωμεν Ἄρηα,S,D,D,D,D,A,0.168693151
10601,iliad,17,51,αἵματί οἱ δεύοντο κόμαι Χαρίτεσσιν ὁμοῖαι,D,S,D,D,D,A,0.168686935
8038,iliad,13,459,βῆναι ἐπ Αἰνείαν τὸν δ ὕστατον εὗρεν ὁμίλου,D,S,S,D,D,A,0.168677561
18314,odyssey,5,411,ἔκτοσθεν μὲν γὰρ πάγοι ὀξέες ἀμφὶ δὲ κῦμα,S,S,D,D,D,A,0.168663855
16024,odyssey,1,343,τοίην γὰρ κεφαλὴν ποθέω μεμνημένη αἰεί,S,D,D,S,D,A,0.168611483
21847,odyssey,12,408,κεκληγὼς Ζέφυρος μεγάλῃ σὺν λαίλαπι θύων,S,D,D,S,D,A,0.168610938
7200,iliad,12,92,ἄλλον Κεβριόναο χερείονα κάλλιπεν Ἕκτωρ,S,D,D,D,D,A,0.168602658
25224,odyssey,19,288,ὤμνυε δὲ πρὸς ἔμ αὐτόν ἀποσπένδων ἐνὶ οἴκῳ,D,D,D,S,D,A,0.168600009
17072,odyssey,4,16,γείτονες ἠδὲ ἔται Μενελάου κυδαλίμοιο,D,D,D,S,D,A,0.168560198
18715,odyssey,6,319,ἡ δὲ μάλ ἡνιόχευεν ὅπως ἅμ ἑποίατο πεζοὶ,D,D,D,D,D,A,0.168559318
4205,iliad,7,275,ἦλθον ὃ μὲν Τρώων ὃ δ Ἀχαιῶν χαλκοχιτώνων,D,S,D,S,D,A,0.168559202
9788,iliad,16,105,πήληξ βαλλομένη καναχὴν ἔχε βάλλετο δ αἰεὶ,S,D,D,D,D,A,0.168541363
10232,iliad,16,549,ἄσχετον οὐκ ἐπιεικτόν ἐπεί σφισιν ἕρμα πόληος,D,D,D,D,D,A,0.168519285
13178,iliad,21,324,ἦ καὶ ἐπῶρτ Ἀχιλῆϊ κυκώμενος ὑψόσε θύων,D,D,D,D,D,A,0.168506874
2573,iliad,5,81,φασγάνῳ ἀΐξας ἀπὸ δ ἔξεσε χεῖρα βαρεῖαν,D,S,D,D,D,A,0.168402084
7125,iliad,12,17,δὴ τότε μητιόωντο Ποσειδάων καὶ Ἀπόλλων,D,D,D,S,D,A,0.168399635
9562,iliad,15,625,λάβρον ὑπαὶ νεφέων ἀνεμοτρεφές ἣ δέ τε πᾶσα,D,D,D,D,D,A,0.168365374
27268,odyssey,24,28,ἦ τ ἄρα καὶ σοὶ πρῶϊ παραστήσεσθαι ἔμελλεν,D,S,D,S,D,A,0.168349897
13150,iliad,21,296,Τρωϊκόν ὅς κε φύγῃσι σὺ δ Ἕκτορι θυμὸν ἀπούρας,D,D,D,D,D,A,0.168346684
21171,odyssey,11,372,Ἴλιον εἰς ἅμ ἕποντο καὶ αὐτοῦ πότμον ἐπέσπον,D,D,D,S,D,A,0.168339849
1643,iliad,3,156,‘οὐ νέμεσις Τρῶας καὶ ἐϋκνήμιδας Ἀχαιοὺς,D,S,D,S,D,A,0.168322432
1206,iliad,2,596,Οἰχαλίηθεν ἰόντα παρ Εὐρύτου Οἰχαλιῆος,D,D,D,D,D,A,0.168315045
21098,odyssey,11,299,ἥ ῥ ὑπὸ Τυνδαρέῳ κρατερόφρονε γείνατο παῖδε,D,D,D,D,D,A,0.168289311
6214,iliad,10,532,Νέστωρ δὲ πρῶτος κτύπον ἄϊε φώνησέν τε,S,S,D,D,S,A,0.168263541
5463,iliad,9,490,ἐξ ἐμεῦ ἀλλὰ σὲ παῖδα θεοῖς ἐπιείκελ Ἀχιλλεῦ,D,D,D,D,D,A,0.168245164
3192,iliad,5,700,οὔτε ποτὲ προτρέποντο μελαινάων ἐπὶ νηῶν,D,D,D,S,D,A,0.168202733
6700,iliad,11,439,γνῶ δ Ὀδυσεὺς ὅ οἱ οὔ τι τέλος κατακαίριον ἦλθεν,D,D,D,D,D,A,0.168182381
13731,iliad,22,266,ὅρκια ἔσσονται πρίν γ ἢ ἕτερόν γε πεσόντα,D,S,S,D,D,A,0.168169126
14790,iliad,23,810,καί σφιν δαῖτ ἀγαθὴν παραθήσομεν ἐν κλισίῃσιν,S,D,D,D,D,A,0.168165108
19896,odyssey,9,236,ἡμεῖς δὲ δείσαντες ἀπεσσύμεθ ἐς μυχὸν ἄντρου,S,S,D,D,D,A,0.168161651
20649,odyssey,10,423,‘νῆα μὲν ἂρ πάμπρωτον ἐρύσσομεν ἤπειρόνδε,D,S,D,D,S,A,0.168144948
6895,iliad,11,634,χρύσειαι νεμέθοντο δύω δ ὑπὸ πυθμένες ἦσαν,S,D,D,D,D,A,0.168117676
23564,odyssey,16,142,οὔ πω μίν φασιν φαγέμεν καὶ πιέμεν αὔτως,S,S,D,S,D,A,0.168112728
7451,iliad,12,343,‘ἔρχεο δῖε Θοῶτα θέων Αἴαντα κάλεσσον,D,D,D,S,D,A,0.168104792
8978,iliad,15,41,μὴ δι ἐμὴν ἰότητα Ποσειδάων ἐνοσίχθων,D,D,D,S,D,A,0.168064227
18834,odyssey,7,107,καιρουσσέων δ ὀθονέων ἀπολείβεται ὑγρὸν ἔλαιον,S,D,D,D,D,A,0.168058518
3791,iliad,6,390,ἦ ῥα γυνὴ ταμίη ὃ δ ἀπέσσυτο δώματος Ἕκτωρ,D,D,D,D,D,A,0.168004261
890,iliad,2,280,εἰδομένη κήρυκι σιωπᾶν λαὸν ἀνώγει,D,S,D,S,D,A,0.167990867
17618,odyssey,4,562,Ἄργει ἐν ἱπποβότῳ θανέειν καὶ πότμον ἐπισπεῖν,D,D,D,S,D,A,0.167987391
24386,odyssey,17,484,οὐλόμεν εἰ δή πού τις ἐπουράνιος θεός ἐστιν,D,S,D,D,D,A,0.167977945
11788,iliad,18,477,ῥαιστῆρα κρατερήν ἑτέρηφι δὲ γέντο πυράγρην,S,D,D,D,D,A,0.167965643
15487,iliad,24,610,οἳ μὲν ἄρ ἐννῆμαρ κέατ ἐν φόνῳ οὐδέ τις ἦεν,D,S,D,D,D,A,0.167917187
